	label	cluster	numCommits	binFiles	imgFilePct	textFiles	textLines	cLinePct	c-plus-plusLinePct	dataLinePct	goLinePct	interfaceLinePct	javascriptLinePct	jsonLinePct	latexLinePct	lockLinePct	localizationLinePct	markdownLinePct	pydataLinePct	pythonLinePct	rpm-packageLinePct	rustLinePct	shellLinePct	solidityLinePct	swiftLinePct	txtLinePct	yarnLinePct
6e4fb338aeb050c2f572062f27576efe273abdde	Interface	24	1922	0	0	3	56	0	0	0	0	75	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0
95ad5d30ddc8914c028c799ce735759f16dfa5c9	Interface	26	4095	0	0	6	48	0	0	0	0	37.5	37.5	25	0	0	0	0	0	0	0	0	0	0	0	0	0
b0a827b9dfaca7cb2fcf45168d39b9126cde5c1e	Interface	2	29623	0	0	1	3	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27cc2d58f6378dbae4c7675a2c90168c3f8ec6b4	Interface	2	29623	0	0	1	3	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ca7a75459e01b53255592bf4457307353de3675	Interface	24	1922	0	0	32	483	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b89da491c602cf5d31e2588e148eae4b34262d3	Interface	36	5890	0	0	2	14	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bc0c67d6ee2d1299d2cf53ec25f7102e90c72dea	Interface	36	5890	0	0	3	88	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e7f770a6ed04a19537c3521cf029edf303a08be	Interface	36	5890	0	0	7	42	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4fa3f24bce8375d8dccd78a7e357a0349714a561	Interface	36	5890	0	0	1	11	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7626668eafa250e79348e2e18f8298106c9b0119	Interface	36	5890	0	0	1	10	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21ccf2b488b26360515f227cf24d1e7d9df0d2eb	Interface	36	5890	0	0	2	12	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a8d332cb72bdf420ac280ec3d92d534e378c3c4	Interface	36	5890	0	0	2	27	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d06857eb0d797fa3832a04dbf2557d7cdb1a6ec	Interface	36	5890	0	0	2	19	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f76bee452ee7aa96b2066a6e53195486283b18cc	Javascript	21	2886	0	0	20	720	0	0	0	0	0	77.08	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0
d338ea2591f724e485aa84c824268371e77a6ad4	Javascript	3	11391	0	0	10	51	0	0	0	0	0	92.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42f5d2483f6d45ad8feb74655debb35dad5a5942	Javascript	23	18039	0	0	4	17	0	0	0	0	0	94.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d732c5e80b5f89f4b6fa25cc4c791c46fb8fda9	Javascript	38	785	58	14.83	333	18124	0	0	0	0	0	88.65	7.65	0	0.07	0	0	0	0	0	0	0	0	0	0	0.01
41b63809d81b6490fdc07d5862f1d584374d1159	Javascript	13	1937	5	0	12	42	0	0	0	0	0	45.23	52.38	0	0	0	0	0	0	0	0	0	0	0	0	0
8b91502ab5734d9b632e5329e50061f08a6312bd	Javascript	21	2886	0	0	21	267	0	0	0	0	0	98.12	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0
2a6b3b8f0ab760f370010b5c060e06787d8a2946	Javascript	26	4095	0	0	11	655	0	0	0	0	6.56	90.38	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0
be1e56575279958093914850467e66853010eb3f	Javascript	13	1937	0	0	25	971	0	0	0	0	0	93.92	5.97	0	0	0	0	0	0	0	0	0	0	0	0	0
7b1403c8546c09f657bc68cf6307f02641c67899	Javascript	21	2886	0	0	81	6742	0	0	0	0	0	99.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6465a3dba670f0a7904a1f78f4521dc864a80cd1	Javascript	21	2886	0	0	34	361	0	0	0	0	0	99.16	0.55	0	0	0	0.27	0	0	0	0	0	0	0	0	0
8b2d11888f1ccd159a1bbf695a0419d733cfaa74	Javascript	3	11391	0	0	8	42	0	0	0	0	0	73.8	4.76	0	21.42	0	0	0	0	0	0	0	0	0	0	0
e64d0d91b656e57420fd633e346ffbaaab72a1f0	Javascript	21	2886	0	0	11	166485	0	0	0	0	0	88.63	0	0	11.35	0	0	0	0	0	0	0	0	0	0	0
5ed7b1daf5968ce2f43d1044370026ce21824d48	Javascript	21	2886	0	0	16	271	0	0	0	0	0	96.3	0.36	0	3.32	0	0	0	0	0	0	0	0	0	0	0
fb2c9001067f49fa8d64e381d790ea8f16fac341	Javascript	13	1937	0	0	48	1372	0	0	0	0	0	87.31	12.02	0	0	0	0.58	0	0	0	0	0	0	0	0	0.07
38baa9361fc16c022193e378e633e05eea0ce155	Javascript	21	2886	0	0	30	584	0	0	0	0	0	99.82	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0
7f1a3fa636e5a495d55de4a052fedebe37381c6c	Javascript	13	1937	0	0	15	403	0	0	0	0	0	82.63	9.18	0	8.18	0	0	0	0	0	0	0	0	0	0	0
f317fdb0b9091fee3c8446fd6b59b029d6301564	Javascript	13	1937	0	0	3	133	0	0	0	0	0	20.3	79.69	0	0	0	0	0	0	0	0	0	0	0	0	0
371e81af1cd9282cd070de9871bcf95e2669ac97	Javascript	30	4935	0	0	3	11	0	0	0	0	0	27.27	72.72	0	0	0	0	0	0	0	0	0	0	0	0	0
1491f5a3cc41bd09e5de0bdea850017272c18aa2	Javascript	13	1937	0	0	3	90	0	0	0	0	0	27.77	72.22	0	0	0	0	0	0	0	0	0	0	0	0	0
cb33fec65f1f8e89cbb57431d393740104a817fd	Javascript	13	1937	0	0	10	926	0	0	0	0	0	30.66	69.33	0	0	0	0	0	0	0	0	0	0	0	0	0
8c169f8a2493f981a11c350f254cde353363357c	Javascript	13	1937	0	0	24	68	0	0	0	0	0	47.05	52.94	0	0	0	0	0	0	0	0	0	0	0	0	0
59b999e612eac0c26631e787f40e2efed49cce02	Javascript	23	18039	0	0	3	37	0	0	0	0	0	62.16	37.83	0	0	0	0	0	0	0	0	0	0	0	0	0
0eab6975baf30308ed415bc45b953e4832bc117b	Javascript	21	2886	0	0	14	506	0	0	0	0	0	98.41	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0
bd11758cd4cfe39ecfbf732f15b7c51dfe9cab02	Javascript	21	2886	6	25	18	809	0	0	0	0	0	98.64	1.35	0	0	0	0	0	0	0	0	0	0	0	0	0
6277636aa686117145d00e696438cfa76170011f	Javascript	3	11391	0	0	4	90	0	0	0	0	0	98.88	1.11	0	0	0	0	0	0	0	0	0	0	0	0	0
989879a0477d2901eb65f5e100065ecaf3a39f03	Javascript	3	11391	0	0	6	74	0	0	0	0	1.35	98.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31ce4595e76b41835a689653ddeff8fbef48c112	Javascript	26	4095	0	0	3	45	0	0	0	0	11.11	88.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27ba34e60a036d394e891b121df8c7e4204237d7	Javascript	26	4095	0	0	2	336	0	0	0	0	26.78	73.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b272ecf74e515162f5597b70f6b4c7c3e7de9ef0	Javascript	38	785	0	0	7	57725	0	0	0	0	0	0.26	79.45	0	20.28	0	0	0	0	0	0	0	0	0	0	0
d7d569481d81c37eb9c2cc33797e2288f4c5fcf4	Javascript	13	1937	2	33.33	4	280	0	0	0	0	0	28.57	71.42	0	0	0	0	0	0	0	0	0	0	0	0	0
bddedd849b0361f42373d5cdb91a1f9388e8230c	Javascript	26	4095	0	0	25	131	0	0	0	0	11.45	88.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84020c492dea970630616c6e8fafc6d18ec7cca6	Javascript	23	18039	0	0	3	10	0	0	0	0	0	90	10	0	0	0	0	0	0	0	0	0	0	0	0	0
6a47d588824fcd4d1c9573aeb5874a1ae03511e8	Javascript	1	19072	0	0	2	9	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3fe33eaf25a75b2b3973873177646a732ad61fe	Javascript	1	19072	0	0	2	6	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21b5dfe297fcdd4d6b258e99122edb33198f8e6f	Javascript	1	19072	0	0	3	9	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2494ce94fe9890614538e80cbbc9bdb65faed83e	Javascript	1	19072	0	0	1	4	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6fd73c2d1128a81a4076e0d8899c3333f5785fb5	Javascript	1	19072	0	0	2	7	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4cbc70c70efd9207eac7c39dcb9bd7540504d9b1	Javascript	1	19072	0	0	3	3	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02d46c77bb4eb6cda40ec1e77fc8797d969ba47f	Javascript	1	19072	0	0	1	6	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a7aafb33466184e8ea178666f59501c600437e6	Javascript	1	19072	0	0	1	5	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b46bc5251d77ff6c468aaf3d536d6faf0921afa	Javascript	1	19072	0	0	1	3	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b4410744836e3573f49c5f45e0ee97b12c44556f	Javascript	1	19072	0	0	1	3	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8785cd9ec0dccda07d176354efc14638775b7a4a	Javascript	1	19072	0	0	15	5	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b38be2a8ab3025b6215aea65ffc78be26bf08b44	Javascript	1	19072	0	0	1	7	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b4969653e93681298b54485c631084558e2b714	Javascript	1	19072	0	0	1	2	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31e642ee6d59da8ec0cf01d79bfadf6f8160da0a	Javascript	1	19072	0	0	2	2	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1824b110361fa62baeaa72ca7529e821fe987ca6	Javascript	1	19072	0	0	1	3	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2689f2578f2f31be1a33206b764427b19c868cf0	Javascript	1	19072	0	0	1	5	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ec8fa63783cc8c860d7faa0b65323c522e6656b	Javascript	1	19072	0	0	1	2	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f3d6530ff4e8bf0a0b6c2ba47c0ab4dbd75b603d	Javascript	1	19072	0	0	1	3	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f06dc2de04fc7377a933e2614d035c1ed4f1c91	Javascript	1	19072	0	0	1	2	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e0666f7b6ecedbe5c889f8211395f60ca4e5c7a2	Javascript	3	11391	0	0	4	49	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47eb57cdaa7affbfc2f1ffb3aefc49d2711a96e4	Javascript	3	11391	0	0	3	150	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fdbc69206469af5ac5cb30bee5a364d35609d7b9	Javascript	3	11391	0	0	3	62	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be02e63cf94184b63a5ad09f386fce154209f482	Javascript	3	11391	0	0	2	63	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7588397fb8ecc62e7e494479e1e190c4aa01aa7c	Javascript	3	11391	0	0	3	55	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
af970b5bdfc55c52b845698e1de491449b3bd3ee	Javascript	3	11391	0	0	5	80	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b93b96b2271dc1d74811c90312f90708d860166	Javascript	3	11391	0	0	2	119	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d7a3d87317f53c33e22a821a220929d7d079053	Javascript	3	11391	0	0	3	58	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a1787a207eb31f53b41ab8f4da340d16333b9558	Javascript	3	11391	0	0	5	256	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3e0f6f5c9b6d98f31c456111283c68eeab8b105	Javascript	3	11391	0	0	1	313	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c7cd9cdfbfe0233e5a33026e66d9013160b5fba7	Javascript	3	11391	0	0	2	110	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b7cb4f7f48e86fd7fe681e5ab4771700e3ce0e26	Javascript	3	11391	0	0	2	123	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16fc0aef0340170df1143582c73e51941a65d437	Javascript	3	11391	0	0	9	113	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2dcc6ec439e9289ac41959104233d1f22e914048	Javascript	11	111285	0	0	1	1	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e77dcaf60a0269486bb4c1baf9fec7657c54b0d3	Javascript	11	111285	0	0	1	1	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fdac6d8039c9a6188a2ebd5bcd2bd010cae31734	Javascript	21	2886	0	0	23	205	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06f0854fce048c0145a72f3c83c04108f1c71bbe	Javascript	21	2886	0	0	20	321	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0b6aacb517cda7c0378aa5e2745ab9a370bba27d	Javascript	21	2886	0	0	2	1134	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f9166883bf6f166541ac17588570ef26427d3f05	Javascript	21	2886	0	0	26	2477	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c7ae6621a914b76110f741c004a48648cb9a7692	Javascript	21	2886	0	0	5	426	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e9dcb3870c2504593fda756fa9717f63c61a489b	Javascript	21	2886	0	0	28	541	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9dad3566a3a0732c5349d6edd99c5895ff8748b	Javascript	21	2886	0	0	37	194	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bccb56a18188d4b966107d7811abe633b20941ce	Javascript	21	2886	0	0	14	269	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ffe4d611b49ac2c1d99be31f325ff00718e8850a	Javascript	21	2886	0	0	25	249	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e636063d1b483925d618f51a83cd2b74d0f144d3	Javascript	23	18039	0	0	3	36	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7dfc0023c4b12d735629cf9101063a7d53194477	Javascript	23	18039	0	0	2	29	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c25d1e922444edf89ac9b0034b922582523a6b1b	Javascript	23	18039	0	0	3	21	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50bc15f9d11804cb0369488430faa3c6c71259e2	Javascript	23	18039	0	0	3	16	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13a81c05bd163e351151386f9084642c7c9960db	Javascript	23	18039	0	0	4	22	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6eff6883af398708c62519d37accc8061431fbbd	Javascript	23	18039	0	0	1	28	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b1e11263b3f7f9f4f68f1736bafbec6a529e2377	Javascript	23	18039	0	0	2	36	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36dbb6c124335e08ac672a7eb3dfa83266a76fd9	Javascript	23	18039	0	0	2	17	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1bcde4dc4dfb887a48a965459057fd104f57138c	Javascript	23	18039	0	0	2	12	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38a8358762a9d7cf1f6744492847506a4205202f	Javascript	23	18039	0	0	4	11	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59834220c1db73b276ad606a5a292735b40eef4e	Javascript	23	18039	0	0	4	20	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
006da27e91a0140d9f24e37189ae35ebb144b3de	Javascript	23	18039	0	0	2	20	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85529d2197d52cbf8d43b7a1dd9dbaa715d59d34	Javascript	23	18039	0	0	1	20	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64007d12e84271dcb27ad08bc961481d30485d0f	Javascript	23	18039	0	0	4	26	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e125f30c55889c826fbc27aff5332d506ed6557b	Javascript	23	18039	0	0	1	27	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac65900345d8efd654bccee30cb9b052b0ccae1e	Javascript	23	18039	0	0	5	31	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1b5c9578b5ec4b8a5d1afabc10992d1cee3da31	JSON	30	4935	0	0	6	11	0	0	0	0	0	0	90.9	0	0	0	0	0	0	0	0	0	0	0	0	0
71efddb4e1cdb3bdca7e484bad9991136cdc67e9	JSON	13	1937	0	0	6	239	0	0	0	0	0	8.78	90.37	0	0	0	0	0	0	0	0	0	0	0	0	0
a6c8c04833220f0ad1382cec9de163a5c881a7e1	JSON	38	785	2	0	49	50717	0	0	0	0	0.15	0.99	98.23	0	0	0	0.17	0	0	0	0	0	0.34	0	0	0
89b1757850dc1ada6b0b85a7acf3bb6b05a2025a	JSON	38	785	2	0	34	51622	0	0	0	0	0.15	0.68	98.58	0	0	0	0.17	0	0	0	0	0	0.31	0	0	0
765def0b81bd88e617e6bce1bc7e8249fa27139e	JSON	38	785	0	0	4	17245	0	0	0	0	0	0.09	99.84	0	0	0	0	0	0	0	0	0	0	0	0	0
3c80e26bf861931dc7f55c1c576fd316768055a5	JSON	38	785	0	0	8	27787	0	0	0	0	0	0.28	99.54	0	0	0	0.05	0	0	0	0	0	0.07	0	0	0
38ccfc635ea62e60283baafac15ebc0977098e58	JSON	38	785	8	14.28	48	28912	0	0	0	0	0	0.68	99.17	0	0	0	0.11	0	0	0	0	0	0	0	0	0
64ee6af13946737ea41b2359aec8607508160eb5	JSON	8	2151	0	0	5	850	0	0	0	0	0	0	99.41	0	0	0	0.35	0	0.11	0	0	0	0	0	0	0.11
89f252102540700c653f7716ed4291c78d02e856	JSON	38	785	1	0	12	52566	0	0	0	0	0	0.25	99.63	0	0	0	0.07	0	0	0	0	0	0	0	0	0.03
32879d3272a26a91ed122901a29fd06ff432d10d	JSON	38	785	1	0	11	2333	0	0	0	0	0	6.25	91.12	0	0	0	0	0	0	0	0	0	2.61	0	0	0
88127d528bc64258475876525fac0f31bfebe0f3	JSON	38	785	1	0	8	8058	0	0	0	0	0	2.81	95.44	0	0	0	0	0	0	0	0	0	1.73	0	0	0
fddaa847cb39078a677463eff10cae54e112dfc0	JSON	38	785	0	0	20	15159	0	0	0	0	0.31	2.56	96.49	0	0	0	0	0	0	0	0	0	0.62	0	0	0
663bbdf9b7b4dc4bb37ce2937756db08b52b2909	JSON	38	785	0	0	90	387350	0	0	0	0	0	0.04	99.83	0	0	0	0	0	0	0	0	0	0.11	0	0	0
10eb3d4690cbc2fae3ec733d92cb084841220c2c	JSON	8	2151	0	0	3	677	0	0	0	0	0	0	96.75	0	0	0	0	0	0	0	0	0	3.24	0	0	0
ed71299af3aac88fb43cc5f663ed0667364bedea	JSON	38	785	0	0	110	52403	0	0	0	0	0	0.2	99.74	0	0	0	0	0	0	0	0	0	0.05	0	0	0
789ad71788e80ccc11b3da7276f10197c4872149	JSON	30	4935	0	0	4	98	0	0	0	0	0	0	84.69	0	0	0	0	0	15.3	0	0	0	0	0	0	0
5a491527c5fd831cb54afb793ef5e8d7701452d4	JSON	8	2151	0	0	5	632	0	0	0	0	0	1.74	95.41	0	0	0	2.84	0	0	0	0	0	0	0	0	0
cc5e621fc4d80269c335001528667e668ae267ee	JSON	38	785	0	0	237	10825	0	0	0	0	0	0.05	99.94	0	0	0	0	0	0	0	0	0	0	0	0	0
1158266175d19974432d0fc15f7aa2e660c1e01e	JSON	38	785	3	44.44	6	5907	0	0	0	0	0	2.28	97.71	0	0	0	0	0	0	0	0	0	0	0	0	0
4caf72d0c9b8709f6d741f0aa4992d27b37441db	JSON	38	785	0	0	42	20126	0	0	0	0	0	2.75	97.24	0	0	0	0	0	0	0	0	0	0	0	0	0
f28289c3015928efaa2424eeaf8387ba8dc1a975	JSON	38	785	0	0	7	3207	0	0	0	0	0.28	4.3	95.41	0	0	0	0	0	0	0	0	0	0	0	0	0
4b24c795599e7a5c5da99563465256d0b3737bfa	JSON	8	2151	0	0	22	283	0	0	0	0	0	0	92.93	0	0	0	0	0	0	0	0	0	7.06	0	0	0
ae35a58124852eda9a5e6bf67f9976198d2f9c0f	JSON	8	2151	0	0	4	1178	0	0.59	0	0	0	0	98.47	0	0	0	0	0	0	0	0	0	0.93	0	0	0
760d2ae8da5b2fee0492e6a149323ebdccd93188	JSON	8	2151	0	0	45	12447	0	0	0	0	0	0	99.98	0	0	0	0.01	0	0	0	0	0	0	0	0	0
203e76674d7fd90dd39a7da3e86c49287877bb37	JSON	8	2151	0	0	2	25487	0	0	0	0	0	0.01	99.98	0	0	0	0	0	0	0	0	0	0	0	0	0
81129c942e05aa4fd56822afba5960a8e57dbc64	JSON	38	785	0	0	13	51496	0	0	0	0	0.04	0.14	99.81	0	0	0	0	0	0	0	0	0	0	0	0	0
c833af92020352aa0b2129f006cdcd1cd994c95a	JSON	8	2151	0	0	3	1688	0	0	0	0	0	1.59	98.4	0	0	0	0	0	0	0	0	0	0	0	0	0
4ca805bbe58a01610044a9604bcc409c153be6ba	JSON	8	2151	0	0	5	1193	0	0	0	0	0	1.76	98.23	0	0	0	0	0	0	0	0	0	0	0	0	0
ab192acc4fe57907ab08cc1c08db4df9374a5be1	JSON	13	1937	0	0	31	513	0	0	0	0	0	5.45	94.54	0	0	0	0	0	0	0	0	0	0	0	0	0
c1a0134c0a9b666245b677c6ecd67f3b278906ab	JSON	30	4935	0	0	3	33	0	0	0	0	0	9.09	90.9	0	0	0	0	0	0	0	0	0	0	0	0	0
049cccb1899096c432c94881a8d9634577852437	JSON	2	29623	0	0	2	4	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
ad28f866e9f12c3a86f1f739e215d4ef26333041	JSON	8	2151	0	0	2	6133	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
2985e1a45a86e4cd72998ead11d2c9cec0aa1c76	JSON	8	2151	0	0	2	684	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
020020dd324e49772adcc2ad31bfae1a41856207	JSON	8	2151	0	0	3	310	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
3595fa216820dd509ded72a580d1c34ca69f099f	JSON	8	2151	0	0	2	532	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
2a61611c4fe2db9ef4466e11712c9ffd73636c15	JSON	8	2151	0	0	20	2744	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
d7ababab24a8a168e4bb9f6f18d81fe1f413567f	JSON	8	2151	0	0	2	279	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
c86eec46f780f21aee5af20f3d1934d0bb6e7e13	JSON	8	2151	0	0	34	1934	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
bf0a75db0b19d9fb7ee98b21952349bcc8533dd3	JSON	8	2151	0	0	2	262	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
fbdf7c4ba8e6d4e747370cb699896259835e46e1	JSON	8	2151	0	0	4	2124	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
86b14058fde15bdef8a40d6dbac07a62523b3643	JSON	8	2151	0	0	1	246	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
7f3dd66b32ff1a22e544b5e1e1c661b9b2f74847	JSON	11	111285	0	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
e0afda53859f1638f216df976221ebe34bb37e84	JSON	11	111285	0	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
7d7ed81d571cca58a1e4649e61ec8fbf50453aea	JSON	30	4935	0	0	2	159	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
9a4592f38c9de56f63dd791a7e6d5e8513967e24	JSON	30	4935	0	0	23	164	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
e5d37bf7582b52b89e0e3b9a8bec8883cf48d139	JSON	30	4935	0	0	2	208	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
5952408d832aace999da05dec9f7bb080a7bfb37	JSON	30	4935	0	0	1	44	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
fce336321c2127112e30c182cc3eda8ac375b089	JSON	30	4935	0	0	1	76	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
7233d7c75466616270216ae8202ae32c2be4a166	JSON	30	4935	0	0	11	37	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
a738d6fa19821ccfb1042cdb3063972dcee6bc72	JSON	30	4935	0	0	2	16	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
923acaee71283f4d7137e309e62cf6a65cf0a2eb	JSON	30	4935	0	0	2	12	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
3efc8d7c23ad40e0d483fbc65dd09777980aeb9b	JSON	30	4935	0	0	2	17	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
5b16995b7033a70544758c8c9ae1b91f8f849b54	JSON	30	4935	1	50	1	21	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
bb042ec65c319c762dd4accf65e4338582b0ff19	JSON	30	4935	0	0	2	133	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
e31966496bd425c93127aa679862e33479351594	JSON	30	4935	0	0	11	38	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
